2018-09-07,53.1316
2018-09-27,54.0079
2018-10-17,53.1051
2018-11-06,48.9228
2018-11-27,41.979
2018-12-18,40.0106
2019-01-09,36.9364
2019-01-30,39.813
2019-02-20,41.6243
2019-03-12,43.7729
2019-04-01,46.2723
2019-04-22,49.4879
2019-05-10,47.8933
2019-05-31,42.523
2019-06-20,48.4471
2019-07-11,49.0033
2019-07-31,51.7455
2019-08-20,51.2887
2019-09-10,52.8345
2019-09-30,54.607
2019-10-18,57.6401
2019-11-07,63.4426
2019-11-27,65.4992
2019-12-18,68.4093
2020-01-09,75.7188
2020-01-30,79.2011
2020-02-20,78.514
2020-03-11,67.5152
2020-03-31,62.3332
2020-04-21,65.7846
2020-05-11,77.4263
2020-06-01,79.1075
2020-06-19,85.9577
2020-07-10,94.3047
2020-07-30,94.5701
2020-08-19,113.9641
2020-09-09,115.5523
2020-09-29,112.3709
2020-10-19,114.2325
2020-11-06,117.1033
2020-11-27,115.0314
2020-12-17,126.9795
2021-01-08,130.2847
2021-01-29,130.1959
2021-02-19,128.3253
2021-03-11,120.5094
2021-03-31,120.6971
2021-04-21,131.9122
2021-05-11,124.6238
2021-06-01,123.0104
2021-06-21,130.9485
2021-07-12,143.0238
2021-07-30,144.37
2021-08-19,145.4189
2021-09-09,152.7246
2021-09-29,141.5827
2021-10-19,147.4609
2021-11-08,149.3439
2021-11-29,159.0725
2021-12-17,169.8931
2022-01-07,170.9156
2022-01-28,169.089
2022-02-17,167.8631
2022-03-10,157.5655
2022-03-30,176.6996
2022-04-20,166.2231
2022-05-10,153.8053
2022-05-31,148.1612
2022-06-21,135.2503
2022-07-12,145.1948
2022-08-01,160.7734
2022-08-19,170.9749
2022-09-09,156.8699
2022-09-29,142.0272
2022-10-19,143.4028
2022-11-08,139.2873
2022-11-29,140.9548
2022-12-19,132.1682
2023-01-10,130.5307
2023-01-31,144.07
2023-02-21,148.48
2023-03-13,150.47
2023-03-24,160.25
2023-03-26,160.26
